1.0 std,2.5 std,10 std,Fire,DateTime
3,9,9,0,2024-06-30 19:05:57
4,10,10,0,2024-06-30 19:06:14
4,10,10,0,2024-06-30 19:06:32
4,10,10,0,2024-06-30 19:06:49
4,10,13,0,2024-06-30 19:07:06
6,10,15,0,2024-06-30 19:07:23
4,7,10,0,2024-06-30 19:07:41
4,7,10,0,2024-06-30 19:07:59
4,9,9,0,2024-06-30 19:08:40
4,7,10,0,2024-06-30 19:08:58
4,7,7,0,2024-06-30 19:09:15
4,9,10,0,2024-06-30 19:09:32
4,9,9,0,2024-06-30 19:09:49
3,9,9,0,2024-06-30 19:10:06
3,6,7,0,2024-06-30 19:10:23
3,6,7,0,2024-06-30 19:10:41
3,7,7,0,2024-06-30 19:11:22
1,7,9,0,2024-06-30 19:11:39
1,9,12,0,2024-06-30 19:11:58
1,9,12,0,2024-06-30 19:12:15
1,10,10,0,2024-06-30 19:12:32
1,7,9,0,2024-06-30 19:12:49
1,6,7,0,2024-06-30 19:13:07
1,7,9,0,2024-06-30 19:13:24
1,7,9,0,2024-06-30 19:13:41
1,9,9,0,2024-06-30 19:13:58
1,9,9,0,2024-06-30 19:14:15
1,6,6,0,2024-06-30 19:14:33
3,7,7,0,2024-06-30 19:14:49
3,7,7,0,2024-06-30 19:15:07
4,12,12,0,2024-06-30 19:15:24
3,12,12,0,2024-06-30 19:15:43
4,10,13,0,2024-06-30 19:16:00
4,9,10,0,2024-06-30 19:16:17
4,10,10,0,2024-06-30 19:16:34
4,10,10,0,2024-06-30 19:16:51
4,10,10,0,2024-06-30 19:17:09
4,9,10,0,2024-06-30 19:17:26
4,7,9,0,2024-06-30 19:17:43
4,9,9,0,2024-06-30 19:18:07
3,7,7,0,2024-06-30 19:18:24
3,7,9,0,2024-06-30 19:18:41
4,9,9,0,2024-06-30 19:18:58
4,9,10,0,2024-06-30 19:19:16
6,9,9,0,2024-06-30 19:19:34
4,9,9,0,2024-06-30 19:19:53
3,9,10,0,2024-06-30 19:20:10
1,7,7,0,2024-06-30 19:20:27
1,9,9,0,2024-06-30 19:20:44
1,7,7,0,2024-06-30 19:21:01
1,6,7,0,2024-06-30 19:21:18
1,6,7,0,2024-06-30 19:21:36
1,6,7,0,2024-06-30 19:21:53
3,9,9,0,2024-06-30 19:22:10
3,6,9,0,2024-06-30 19:22:27
3,6,12,0,2024-06-30 19:22:44
3,6,10,0,2024-06-30 19:23:01
3,7,10,0,2024-06-30 19:23:20
3,9,9,0,2024-06-30 19:23:38
3,12,13,0,2024-06-30 19:23:55
3,12,12,0,2024-06-30 19:24:12
3,9,12,0,2024-06-30 19:24:29
3,9,10,0,2024-06-30 19:24:46
3,9,10,0,2024-06-30 19:25:03
3,7,10,0,2024-06-30 19:25:20
3,6,10,0,2024-06-30 19:25:38
3,6,7,0,2024-06-30 19:25:55
3,4,6,0,2024-06-30 19:26:12
3,4,6,0,2024-06-30 19:26:29
3,6,7,0,2024-06-30 19:26:47
3,9,9,0,2024-06-30 19:27:06
4,9,10,0,2024-06-30 19:27:48
3,7,9,0,2024-06-30 19:28:05
3,6,7,0,2024-06-30 19:28:22
3,7,7,0,2024-06-30 19:28:39
4,7,7,0,2024-06-30 19:28:56
4,7,7,0,2024-06-30 19:29:13
4,7,7,0,2024-06-30 19:29:30
4,9,9,0,2024-06-30 19:29:48
4,10,12,0,2024-06-30 19:30:05
4,9,9,0,2024-06-30 19:30:22
4,7,7,0,2024-06-30 19:30:41
3,6,6,0,2024-06-30 19:30:58
3,6,6,0,2024-06-30 19:31:15
4,9,12,0,2024-06-30 19:31:32
3,7,10,0,2024-06-30 19:31:49
3,7,9,0,2024-06-30 19:32:07
3,9,9,0,2024-06-30 19:32:24
3,7,7,0,2024-06-30 19:32:41
3,6,7,0,2024-06-30 19:32:58
3,7,9,0,2024-06-30 19:33:15
1,4,7,0,2024-06-30 19:33:32
1,3,6,0,2024-06-30 19:33:49
1,6,7,0,2024-06-30 19:34:07
1,7,7,0,2024-06-30 19:34:26
1,4,4,0,2024-06-30 19:34:51
1,4,4,0,2024-06-30 19:35:08
1,6,7,0,2024-06-30 19:35:25
1,6,9,0,2024-06-30 19:35:42
1,6,7,0,2024-06-30 19:35:59
1,6,7,0,2024-06-30 19:36:17
1,4,6,0,2024-06-30 19:36:34
1,4,7,0,2024-06-30 19:36:51
1,6,7,0,2024-06-30 19:37:08
1,7,9,0,2024-06-30 19:37:25
0,7,9,0,2024-06-30 19:37:42
0,6,9,0,2024-06-30 19:37:59
0,4,7,0,2024-06-30 19:38:17
0,4,6,0,2024-06-30 19:38:37
0,6,7,0,2024-06-30 19:38:54
0,6,9,0,2024-06-30 19:39:11
0,6,6,0,2024-06-30 19:39:28
0,6,6,0,2024-06-30 19:39:45
0,6,6,0,2024-06-30 19:40:02
0,6,9,0,2024-06-30 19:40:20
0,4,6,0,2024-06-30 19:40:37
0,4,6,0,2024-06-30 19:40:54
0,4,7,0,2024-06-30 19:41:11
0,6,6,0,2024-06-30 19:41:28
1,6,6,0,2024-06-30 19:41:45
1,6,7,0,2024-06-30 19:42:04
1,4,4,0,2024-06-30 19:42:21
1,4,6,0,2024-06-30 19:42:39
1,3,4,0,2024-06-30 19:42:56
1,6,9,0,2024-06-30 19:43:13
1,4,7,0,2024-06-30 19:43:30
1,4,6,0,2024-06-30 19:43:47
1,4,6,0,2024-06-30 19:44:05
1,4,6,0,2024-06-30 19:44:21
1,6,6,0,2024-06-30 19:44:39
1,7,7,0,2024-06-30 19:44:56
1,7,7,0,2024-06-30 19:45:13
1,7,7,0,2024-06-30 19:45:31
1,7,7,0,2024-06-30 19:45:50
1,6,7,0,2024-06-30 19:46:07
1,6,10,0,2024-06-30 19:46:24
1,7,9,0,2024-06-30 19:46:42
1,7,7,0,2024-06-30 19:46:59
1,6,6,0,2024-06-30 19:47:16
1,4,4,0,2024-06-30 19:47:33
1,4,4,0,2024-06-30 19:47:50
1,4,4,0,2024-06-30 19:48:07
1,3,3,0,2024-06-30 19:48:24
1,4,7,0,2024-06-30 19:48:42
1,6,6,0,2024-06-30 19:48:59
1,6,7,0,2024-06-30 19:49:16
1,6,7,0,2024-06-30 19:49:33
1,4,4,0,2024-06-30 19:49:50
1,4,6,0,2024-06-30 19:50:07
1,3,4,0,2024-06-30 19:50:24
1,4,6,0,2024-06-30 19:50:42
1,6,7,0,2024-06-30 19:50:59
1,4,4,0,2024-06-30 19:51:18
1,4,6,0,2024-06-30 19:51:35
1,4,6,0,2024-06-30 19:51:52
1,4,6,0,2024-06-30 19:52:09
1,3,6,0,2024-06-30 19:52:26
1,3,6,0,2024-06-30 19:52:44
3,4,7,0,2024-06-30 19:53:01
3,6,7,0,2024-06-30 19:53:18
1,3,6,0,2024-06-30 19:53:35
1,3,4,0,2024-06-30 19:53:52
1,4,4,0,2024-06-30 19:54:09
0,3,3,0,2024-06-30 19:54:26
0,3,3,0,2024-06-30 19:54:45
0,3,3,0,2024-06-30 19:55:04
0,4,4,0,2024-06-30 19:55:21
0,6,6,0,2024-06-30 19:55:38
0,6,6,0,2024-06-30 19:55:55
0,4,4,0,2024-06-30 19:56:12
0,4,4,0,2024-06-30 19:56:29
0,4,4,0,2024-06-30 19:56:46
0,6,6,0,2024-06-30 19:57:04
0,6,6,0,2024-06-30 19:57:21
0,7,7,0,2024-06-30 19:57:38
0,4,4,0,2024-06-30 19:57:55
0,4,4,0,2024-06-30 19:58:12
0,4,6,0,2024-06-30 19:58:31
0,3,4,0,2024-06-30 19:58:48
0,3,4,0,2024-06-30 19:59:06
0,4,4,0,2024-06-30 19:59:23
0,4,4,0,2024-06-30 19:59:40
0,4,4,0,2024-06-30 19:59:57
0,3,3,0,2024-06-30 20:00:14
0,3,3,0,2024-06-30 20:00:31
0,3,6,0,2024-06-30 20:00:48
0,4,7,0,2024-06-30 20:01:05
0,4,6,0,2024-06-30 20:01:23
0,3,3,0,2024-06-30 20:01:40
0,3,3,0,2024-06-30 20:01:58
0,3,3,0,2024-06-30 20:02:17
0,3,3,0,2024-06-30 20:02:42
0,3,3,0,2024-06-30 20:02:59
0,4,4,0,2024-06-30 20:03:16
0,4,7,0,2024-06-30 20:03:34
0,4,6,0,2024-06-30 20:03:51
0,1,3,0,2024-06-30 20:04:32
0,1,4,0,2024-06-30 20:04:49
0,3,6,0,2024-06-30 20:05:06
0,6,7,0,2024-06-30 20:05:23
0,6,6,0,2024-06-30 20:05:41
0,6,6,0,2024-06-30 20:05:58
0,6,7,0,2024-06-30 20:06:15
0,6,6,0,2024-06-30 20:06:33
0,4,4,0,2024-06-30 20:06:52
0,4,6,0,2024-06-30 20:07:09
0,4,6,0,2024-06-30 20:07:26
0,4,6,0,2024-06-30 20:07:44
0,4,6,0,2024-06-30 20:08:01
0,4,9,0,2024-06-30 20:08:18
0,4,7,0,2024-06-30 20:08:35
0,4,6,0,2024-06-30 20:08:52
0,4,4,0,2024-06-30 20:09:09
0,4,4,0,2024-06-30 20:09:26
0,4,4,0,2024-06-30 20:09:43
0,4,4,0,2024-06-30 20:10:01
0,6,6,0,2024-06-30 20:10:20
0,6,6,0,2024-06-30 20:10:37
0,4,6,0,2024-06-30 20:10:54
1,3,4,0,2024-06-30 20:11:11
1,3,3,0,2024-06-30 20:11:28
1,3,3,0,2024-06-30 20:11:46
1,3,3,0,2024-06-30 20:12:03
1,3,3,0,2024-06-30 20:12:20
1,4,4,0,2024-06-30 20:12:44
1,3,3,0,2024-06-30 20:13:01
1,3,3,0,2024-06-30 20:13:18
1,4,4,0,2024-06-30 20:13:35
1,4,4,0,2024-06-30 20:13:52
1,3,3,0,2024-06-30 20:14:10
1,3,3,0,2024-06-30 20:14:29
1,1,1,0,2024-06-30 20:15:10
1,1,3,0,2024-06-30 20:15:27
1,3,4,0,2024-06-30 20:15:44
3,4,4,0,2024-06-30 20:16:01
3,4,4,0,2024-06-30 20:16:19
3,4,4,0,2024-06-30 20:16:36
3,4,4,0,2024-06-30 20:16:53
3,3,3,0,2024-06-30 20:17:10
3,4,4,0,2024-06-30 20:17:27
3,3,3,0,2024-06-30 20:17:44
3,6,6,0,2024-06-30 20:18:03
3,4,4,0,2024-06-30 20:18:22
3,3,3,0,2024-06-30 20:18:39
3,3,3,0,2024-06-30 20:18:56
3,4,4,0,2024-06-30 20:19:13
3,4,4,0,2024-06-30 20:19:30
3,4,4,0,2024-06-30 20:19:47
3,4,4,0,2024-06-30 20:20:04
3,4,4,0,2024-06-30 20:20:22
3,4,4,0,2024-06-30 20:20:39
3,4,4,0,2024-06-30 20:20:56
1,3,3,0,2024-06-30 20:21:13
1,3,4,0,2024-06-30 20:21:30
1,3,3,0,2024-06-30 20:21:49
1,3,4,0,2024-06-30 20:22:06
1,3,4,0,2024-06-30 20:22:23
1,4,4,0,2024-06-30 20:22:41
1,4,4,0,2024-06-30 20:22:58
1,3,3,0,2024-06-30 20:23:15
1,3,3,0,2024-06-30 20:23:32
1,3,3,0,2024-06-30 20:23:49
1,4,4,0,2024-06-30 20:24:06
1,6,6,0,2024-06-30 20:24:23
1,4,4,0,2024-06-30 20:24:41
1,3,3,0,2024-06-30 20:25:05
1,3,3,0,2024-06-30 20:25:24
1,4,4,0,2024-06-30 20:25:41
1,4,4,0,2024-06-30 20:25:58
1,6,6,0,2024-06-30 20:26:16
1,4,4,0,2024-06-30 20:26:32
1,4,4,0,2024-06-30 20:26:50
1,4,4,0,2024-06-30 20:27:07
1,6,6,0,2024-06-30 20:27:24
1,4,4,0,2024-06-30 20:27:41
1,6,6,0,2024-06-30 20:27:58
1,6,6,0,2024-06-30 20:28:15
1,4,4,0,2024-06-30 20:28:39
1,3,3,0,2024-06-30 20:28:56
1,3,4,0,2024-06-30 20:29:14
1,3,6,0,2024-06-30 20:29:33
1,3,6,0,2024-06-30 20:29:50
1,4,4,0,2024-06-30 20:30:07
1,6,6,0,2024-06-30 20:30:24
1,4,6,0,2024-06-30 20:30:41
1,4,4,0,2024-06-30 20:30:58
1,3,4,0,2024-06-30 20:31:16
1,3,4,0,2024-06-30 20:31:33
1,3,6,0,2024-06-30 20:31:50
1,3,6,0,2024-06-30 20:32:07
1,4,6,0,2024-06-30 20:32:24
1,3,4,0,2024-06-30 20:32:41
1,3,4,0,2024-06-30 20:32:59
1,3,4,0,2024-06-30 20:33:18
0,3,4,0,2024-06-30 20:33:35
0,4,4,0,2024-06-30 20:33:52
0,3,3,0,2024-06-30 20:34:09
0,3,4,0,2024-06-30 20:34:26
0,3,6,0,2024-06-30 20:34:43
0,3,6,0,2024-06-30 20:35:00
0,3,6,0,2024-06-30 20:35:18
0,3,6,0,2024-06-30 20:35:35
0,4,6,0,2024-06-30 20:35:52
0,4,6,0,2024-06-30 20:36:09
0,4,6,0,2024-06-30 20:36:26
0,4,6,0,2024-06-30 20:36:45
0,6,6,0,2024-06-30 20:37:03
0,3,3,0,2024-06-30 20:37:20
0,1,1,0,2024-06-30 20:37:37
0,1,1,0,2024-06-30 20:37:54
0,1,1,0,2024-06-30 20:38:11
0,3,3,0,2024-06-30 20:38:28
0,3,3,0,2024-06-30 20:38:45
0,1,1,0,2024-06-30 20:39:02
0,1,1,0,2024-06-30 20:39:20
0,1,3,0,2024-06-30 20:39:37
0,1,3,0,2024-06-30 20:39:54
0,1,4,0,2024-06-30 20:40:12
0,4,4,0,2024-06-30 20:40:31
0,4,4,0,2024-06-30 20:40:48
0,6,7,0,2024-06-30 20:41:05
0,4,7,0,2024-06-30 20:41:22
0,4,6,0,2024-06-30 20:41:40
0,4,4,0,2024-06-30 20:41:57
0,4,4,0,2024-06-30 20:42:14
1,3,4,0,2024-06-30 20:42:31
1,4,4,0,2024-06-30 20:42:48
1,4,4,0,2024-06-30 20:43:05
1,3,3,0,2024-06-30 20:43:23
1,1,3,0,2024-06-30 20:43:40
1,3,3,0,2024-06-30 20:43:59
1,3,3,0,2024-06-30 20:44:16
1,3,4,0,2024-06-30 20:44:33
1,3,3,0,2024-06-30 20:44:50
1,3,3,0,2024-06-30 20:45:08
1,4,4,0,2024-06-30 20:45:24
1,3,3,0,2024-06-30 20:45:42
1,4,4,0,2024-06-30 20:45:59
1,3,4,0,2024-06-30 20:46:16
1,3,4,0,2024-06-30 20:46:33
1,3,4,0,2024-06-30 20:46:50
1,3,3,0,2024-06-30 20:47:07
1,3,3,0,2024-06-30 20:47:24
1,3,3,0,2024-06-30 20:47:44
1,3,3,0,2024-06-30 20:48:01
1,1,3,0,2024-06-30 20:48:18
1,3,4,0,2024-06-30 20:48:35
1,3,4,0,2024-06-30 20:48:52
1,3,3,0,2024-06-30 20:49:09
1,4,4,0,2024-06-30 20:49:26
1,3,4,0,2024-06-30 20:49:44
1,1,3,0,2024-06-30 20:50:01
0,1,3,0,2024-06-30 20:50:18
0,1,1,0,2024-06-30 20:50:35
0,3,3,0,2024-06-30 20:50:52
0,3,3,0,2024-06-30 20:51:11
0,4,4,0,2024-06-30 20:51:30
0,4,4,0,2024-06-30 20:51:48
0,3,3,0,2024-06-30 20:52:05
0,3,3,0,2024-06-30 20:52:22
0,3,3,0,2024-06-30 20:52:39
0,3,3,0,2024-06-30 20:52:56
0,3,3,0,2024-06-30 20:53:13
0,6,6,0,2024-06-30 20:53:30
0,6,6,0,2024-06-30 20:53:47
0,4,4,0,2024-06-30 20:54:05
0,3,3,0,2024-06-30 20:54:22
0,3,3,0,2024-06-30 20:54:39
0,4,4,0,2024-06-30 20:54:58
0,4,4,0,2024-06-30 20:55:15
0,4,4,0,2024-06-30 20:55:32
0,3,3,0,2024-06-30 20:55:49
0,4,4,0,2024-06-30 20:56:07
0,3,3,0,2024-06-30 20:56:24
0,3,3,0,2024-06-30 20:56:41
0,3,3,0,2024-06-30 20:56:58
0,3,3,0,2024-06-30 20:57:15
0,3,3,0,2024-06-30 20:57:32
0,3,4,0,2024-06-30 20:57:49
0,1,3,0,2024-06-30 20:58:07
0,1,3,0,2024-06-30 20:58:25
0,1,3,0,2024-06-30 20:58:44
0,1,1,0,2024-06-30 20:59:01
0,1,1,0,2024-06-30 20:59:18
0,1,1,0,2024-06-30 20:59:35
0,1,3,0,2024-06-30 20:59:52
0,3,3,0,2024-06-30 21:00:10
0,3,3,0,2024-06-30 21:00:27
0,3,7,0,2024-06-30 21:00:44
0,3,6,0,2024-06-30 21:01:01
0,3,6,0,2024-06-30 21:01:18
0,3,6,0,2024-06-30 21:01:35
0,4,6,0,2024-06-30 21:01:52
0,4,7,0,2024-06-30 21:02:11
0,4,4,0,2024-06-30 21:02:29
0,3,3,0,2024-06-30 21:02:46
0,3,3,0,2024-06-30 21:03:03
0,3,3,0,2024-06-30 21:03:20
0,1,1,0,2024-06-30 21:03:37
0,0,0,0,2024-06-30 21:03:54
0,0,0,0,2024-06-30 21:04:11
0,0,0,0,2024-06-30 21:04:29
0,1,3,0,2024-06-30 21:04:53
0,3,3,0,2024-06-30 21:05:10
0,3,4,0,2024-06-30 21:05:27
0,3,3,0,2024-06-30 21:05:44
0,1,3,0,2024-06-30 21:06:01
0,3,3,0,2024-06-30 21:06:18
0,1,4,0,2024-06-30 21:06:36
0,1,3,0,2024-06-30 21:06:53
0,1,3,0,2024-06-30 21:07:10
0,3,3,0,2024-06-30 21:07:27
0,3,4,0,2024-06-30 21:07:44
0,3,4,0,2024-06-30 21:08:02
0,3,4,0,2024-06-30 21:08:21
0,3,7,0,2024-06-30 21:08:39
0,3,4,0,2024-06-30 21:08:56
0,4,4,0,2024-06-30 21:09:13
0,4,6,0,2024-06-30 21:09:30
0,4,6,0,2024-06-30 21:09:47
0,4,6,0,2024-06-30 21:10:04
0,4,6,0,2024-06-30 21:10:21
0,4,4,0,2024-06-30 21:10:38
0,4,4,0,2024-06-30 21:10:56
0,4,6,0,2024-06-30 21:11:13
0,4,4,0,2024-06-30 21:11:30
0,6,6,0,2024-06-30 21:11:49
0,4,4,0,2024-06-30 21:12:06
0,4,4,0,2024-06-30 21:12:24
0,4,4,0,2024-06-30 21:12:41
0,3,3,0,2024-06-30 21:12:58
0,3,3,0,2024-06-30 21:13:15
0,4,4,0,2024-06-30 21:13:32
0,6,6,0,2024-06-30 21:13:49
0,6,7,0,2024-06-30 21:14:06
0,4,4,0,2024-06-30 21:14:23
0,3,3,0,2024-06-30 21:14:41
0,4,4,0,2024-06-30 21:14:58
0,3,4,0,2024-06-30 21:15:16
0,4,4,0,2024-06-30 21:15:35
0,3,4,0,2024-06-30 21:15:52
0,4,4,0,2024-06-30 21:16:09
0,4,4,0,2024-06-30 21:16:26
0,4,4,0,2024-06-30 21:16:44
0,1,3,0,2024-06-30 21:17:01
0,1,3,0,2024-06-30 21:17:18
0,1,3,0,2024-06-30 21:17:35
0,1,3,0,2024-06-30 21:17:52
0,3,3,0,2024-06-30 21:18:09
0,3,4,0,2024-06-30 21:18:26
0,1,4,0,2024-06-30 21:18:43
0,1,3,0,2024-06-30 21:19:01
0,0,3,0,2024-06-30 21:19:19
0,0,6,0,2024-06-30 21:19:36
0,0,4,0,2024-06-30 21:19:53
0,1,4,0,2024-06-30 21:20:10
0,3,4,0,2024-06-30 21:20:27
0,4,4,0,2024-06-30 21:20:45
0,4,4,0,2024-06-30 21:21:02
0,4,4,0,2024-06-30 21:21:21
0,6,6,0,2024-06-30 21:21:38
0,6,6,0,2024-06-30 21:21:55
0,4,4,0,2024-06-30 21:22:12
0,4,6,0,2024-06-30 21:22:29
0,4,6,0,2024-06-30 21:22:46
0,3,4,0,2024-06-30 21:23:03
0,3,4,0,2024-06-30 21:23:21
0,3,4,0,2024-06-30 21:23:38
0,3,4,0,2024-06-30 21:23:55
0,1,3,0,2024-06-30 21:24:12
0,1,3,0,2024-06-30 21:24:29
0,3,4,0,2024-06-30 21:24:48
0,4,4,0,2024-06-30 21:25:05
0,6,6,0,2024-06-30 21:25:23
0,4,4,0,2024-06-30 21:25:40
1,4,6,0,2024-06-30 21:25:57
1,4,6,0,2024-06-30 21:26:14
1,4,4,0,2024-06-30 21:26:31
1,4,4,0,2024-06-30 21:26:49
1,7,7,0,2024-06-30 21:27:05
1,4,6,0,2024-06-30 21:27:23
1,6,6,0,2024-06-30 21:27:40
1,4,4,0,2024-06-30 21:27:57
1,3,4,0,2024-06-30 21:28:14
1,4,7,0,2024-06-30 21:28:32
1,6,6,0,2024-06-30 21:28:51
1,6,6,0,2024-06-30 21:29:08
1,6,7,0,2024-06-30 21:29:26
1,4,6,0,2024-06-30 21:29:43
1,6,6,0,2024-06-30 21:30:00
1,7,7,0,2024-06-30 21:30:17
1,6,6,0,2024-06-30 21:30:34
1,6,6,0,2024-06-30 21:30:51
1,4,4,0,2024-06-30 21:31:08
1,4,6,0,2024-06-30 21:31:26
1,4,4,0,2024-06-30 21:31:43
1,4,4,0,2024-06-30 21:32:00
1,3,4,0,2024-06-30 21:32:19
1,3,6,0,2024-06-30 21:32:36
1,3,4,0,2024-06-30 21:32:55
1,3,4,0,2024-06-30 21:32:56
1,3,4,0,2024-06-30 21:32:56
1,3,3,0,2024-06-30 21:33:10
1,3,3,0,2024-06-30 21:33:28
1,4,4,0,2024-06-30 21:33:45
1,4,4,0,2024-06-30 21:34:02
1,4,4,0,2024-06-30 21:34:21
1,6,6,0,2024-06-30 21:34:38
1,6,7,0,2024-06-30 21:34:55
1,6,9,0,2024-06-30 21:35:12
1,4,7,0,2024-06-30 21:35:29
1,4,7,0,2024-06-30 21:35:47
1,3,6,0,2024-06-30 21:36:05
1,3,4,0,2024-06-30 21:36:24
1,3,4,0,2024-06-30 21:36:41
1,4,6,0,2024-06-30 21:36:58
1,4,6,0,2024-06-30 21:37:15
1,4,6,0,2024-06-30 21:37:32
1,4,4,0,2024-06-30 21:37:50
1,4,4,0,2024-06-30 21:38:09
1,3,6,0,2024-06-30 21:38:26
1,3,4,0,2024-06-30 21:38:43
1,3,3,0,2024-06-30 21:39:00
1,1,4,0,2024-06-30 21:39:17
1,1,3,0,2024-06-30 21:39:34
1,1,3,0,2024-06-30 21:39:36
1,1,3,0,2024-06-30 21:39:52
1,1,4,0,2024-06-30 21:40:11
1,1,4,0,2024-06-30 21:40:28
1,1,3,0,2024-06-30 21:40:45
1,4,6,0,2024-06-30 21:41:02
3,6,6,0,2024-06-30 21:41:19
1,4,6,0,2024-06-30 21:41:36
3,4,6,0,2024-06-30 21:41:54
3,6,6,0,2024-06-30 21:42:11
3,6,7,0,2024-06-30 21:42:28
1,4,6,0,2024-06-30 21:42:45
1,4,4,0,2024-06-30 21:43:02
1,4,4,0,2024-06-30 21:43:19
1,4,7,0,2024-06-30 21:43:36
1,3,6,0,2024-06-30 21:43:54
1,3,6,0,2024-06-30 21:44:11
1,3,6,0,2024-06-30 21:44:28
1,3,6,0,2024-06-30 21:44:45
1,4,6,0,2024-06-30 21:45:02
1,4,4,0,2024-06-30 21:45:19
1,4,4,0,2024-06-30 21:45:36
1,3,3,0,2024-06-30 21:45:53
1,3,3,0,2024-06-30 21:46:11
1,6,6,0,2024-06-30 21:46:28
1,4,4,0,2024-06-30 21:46:45
1,4,4,0,2024-06-30 21:47:02
1,3,3,0,2024-06-30 21:47:19
1,1,1,0,2024-06-30 21:47:38
1,1,1,0,2024-06-30 21:47:55
1,3,3,0,2024-06-30 21:48:13
1,1,3,0,2024-06-30 21:48:30
1,1,1,0,2024-06-30 21:48:47
1,3,3,0,2024-06-30 21:49:04
1,4,4,0,2024-06-30 21:49:21
1,6,7,0,2024-06-30 21:49:38
1,6,7,0,2024-06-30 21:49:55
1,4,6,0,2024-06-30 21:50:13
1,3,4,0,2024-06-30 21:50:30
1,3,6,0,2024-06-30 21:50:47
1,4,4,0,2024-06-30 21:51:05
1,4,4,0,2024-06-30 21:51:23
1,4,6,0,2024-06-30 21:51:40
3,6,6,0,2024-06-30 21:51:57
3,6,6,0,2024-06-30 21:52:15
3,4,4,0,2024-06-30 21:52:32
1,6,6,0,2024-06-30 21:52:49
1,4,6,0,2024-06-30 21:53:08
1,4,6,0,2024-06-30 21:53:25
1,4,7,0,2024-06-30 21:53:42
1,6,7,0,2024-06-30 21:53:59
1,4,7,0,2024-06-30 21:54:16
1,4,7,0,2024-06-30 21:54:34
1,6,7,0,2024-06-30 21:54:51
1,4,6,0,2024-06-30 21:55:10
1,6,6,0,2024-06-30 21:55:27
1,6,7,0,2024-06-30 21:55:44
1,4,6,0,2024-06-30 21:56:01
1,4,4,0,2024-06-30 21:56:19
1,3,4,0,2024-06-30 21:56:36
1,4,9,0,2024-06-30 21:56:53
1,7,7,0,2024-06-30 21:57:10
3,9,10,0,2024-06-30 21:57:27
3,9,9,0,2024-06-30 21:57:44
3,7,10,0,2024-06-30 21:58:01
3,6,9,0,2024-06-30 21:58:19
3,6,7,0,2024-06-30 21:58:38
3,6,7,0,2024-06-30 21:58:56
3,6,7,0,2024-06-30 21:59:13
1,7,9,0,2024-06-30 21:59:30
1,7,7,0,2024-06-30 21:59:47
1,6,7,0,2024-06-30 22:00:05
1,6,6,0,2024-06-30 22:00:22
1,6,6,0,2024-06-30 22:00:39
3,9,10,0,2024-06-30 22:00:57
3,7,9,0,2024-06-30 22:01:14
3,7,7,0,2024-06-30 22:01:31
3,6,6,0,2024-06-30 22:01:48
3,7,7,0,2024-06-30 22:02:05
3,6,7,0,2024-06-30 22:02:23
3,4,4,0,2024-06-30 22:02:40
3,4,4,0,2024-06-30 22:02:59
3,4,6,0,2024-06-30 22:03:16
3,4,4,0,2024-06-30 22:03:33
3,6,7,0,2024-06-30 22:03:50
3,7,10,0,2024-06-30 22:04:07
3,7,7,0,2024-06-30 22:04:25
3,7,7,0,2024-06-30 22:04:42
3,6,6,0,2024-06-30 22:04:59
3,6,6,0,2024-06-30 22:05:16
3,6,6,0,2024-06-30 22:05:33
3,6,6,0,2024-06-30 22:05:50
3,6,6,0,2024-06-30 22:06:07
3,6,7,0,2024-06-30 22:06:26
3,6,6,0,2024-06-30 22:06:45
3,4,6,0,2024-06-30 22:07:02
3,4,6,0,2024-06-30 22:07:19
3,3,4,0,2024-06-30 22:07:36
3,4,6,0,2024-06-30 22:07:53
3,6,6,0,2024-06-30 22:08:10
3,6,6,0,2024-06-30 22:08:27
3,6,7,0,2024-06-30 22:08:45
3,6,6,0,2024-06-30 22:09:02
3,6,6,0,2024-06-30 22:09:19
1,6,6,0,2024-06-30 22:09:36
1,4,4,0,2024-06-30 22:09:53
1,4,4,0,2024-06-30 22:10:12
1,4,6,0,2024-06-30 22:10:29
1,7,7,0,2024-06-30 22:10:47
1,6,6,0,2024-06-30 22:11:04
1,6,6,0,2024-06-30 22:11:21
1,6,7,0,2024-06-30 22:11:38
1,7,9,0,2024-06-30 22:11:55
1,4,6,0,2024-06-30 22:12:12
1,6,9,0,2024-06-30 22:12:29
1,7,9,0,2024-06-30 22:12:47
1,7,9,0,2024-06-30 22:13:04
1,7,7,0,2024-06-30 22:13:21
3,9,9,0,2024-06-30 22:13:38
1,7,7,0,2024-06-30 22:13:55
1,6,6,0,2024-06-30 22:14:12
1,6,6,0,2024-06-30 22:14:29
1,4,4,0,2024-06-30 22:14:47
1,4,4,0,2024-06-30 22:15:04
1,4,4,0,2024-06-30 22:15:21
1,4,6,0,2024-06-30 22:15:38
1,4,6,0,2024-06-30 22:15:57
1,4,6,0,2024-06-30 22:16:14
1,4,6,0,2024-06-30 22:16:31
1,4,6,0,2024-06-30 22:16:49
1,4,6,0,2024-06-30 22:17:13
1,6,6,0,2024-06-30 22:17:30
1,4,4,0,2024-06-30 22:17:49
1,6,6,0,2024-06-30 22:18:07
1,4,7,0,2024-06-30 22:18:24
1,4,9,0,2024-06-30 22:18:41
1,4,7,0,2024-06-30 22:18:58
1,4,7,0,2024-06-30 22:19:16
1,4,7,0,2024-06-30 22:19:33
1,6,7,0,2024-06-30 22:19:50
